counter,mode,seed,num_windows,num_flagged_windows,max_D,threshold,trial_exceeds_threshold
hpmcounter5,replay,test_seed_12,291,0,6.776642835407813,119.89820685930462,False
hpmcounter5,replay,test_seed_13,291,0,9.61617991484155,119.89820685930462,False
hpmcounter5,replay,test_seed_14,291,0,13.507987772478916,119.89820685930462,False
hpmcounter5,replay,test_seed_15,291,0,13.890806954629149,119.89820685930462,False
hpmcounter5,replay,test_seed_16,291,0,8.23179746183799,119.89820685930462,False
hpmcounter5,replay,test_seed_17,291,0,12.910858528370612,119.89820685930462,False
hpmcounter5,replay,test_seed_18,291,0,15.082055684029529,119.89820685930462,False
hpmcounter5,replay,test_seed_19,291,0,9.964455565343004,119.89820685930462,False
hpmcounter5,replay,test_seed_2,291,0,12.568333971696717,119.89820685930462,False
hpmcounter5,replay,test_seed_20,291,0,6.404411067568301,119.89820685930462,False
hpmcounter5,replay,test_seed_3,291,0,8.798058733495616,119.89820685930462,False
hpmcounter5,replay,test_seed_4,291,0,10.945548007987153,119.89820685930462,False
hpmcounter5,replay,test_seed_5,291,0,9.870504310264538,119.89820685930462,False
hpmcounter5,replay,test_seed_6,291,0,11.687093568699126,119.89820685930462,False
hpmcounter5,replay,test_seed_7,291,0,11.687093568699126,119.89820685930462,False
hpmcounter5,replay,test_seed_8,291,0,11.687093568699126,119.89820685930462,False
hpmcounter5,replay,test_seed_9,291,0,11.687093568699126,119.89820685930462,False
hpmcounter6,drift,test_seed_1,291,0,20.259238474989868,163.2210751778113,False
hpmcounter6,drift,test_seed_10,291,0,18.70394698996785,163.2210751778113,False
hpmcounter6,drift,test_seed_11,291,0,14.27521562089964,163.2210751778113,False
hpmcounter6,drift,test_seed_12,291,0,22.54026851449309,163.2210751778113,False
hpmcounter6,drift,test_seed_13,291,0,52.36431224604732,163.2210751778113,False
hpmcounter6,drift,test_seed_14,291,0,15.25080528976975,163.2210751778113,False
hpmcounter6,drift,test_seed_15,291,0,27.715844638791484,163.2210751778113,False
hpmcounter6,drift,test_seed_16,291,0,24.79658647078761,163.2210751778113,False
hpmcounter6,drift,test_seed_17,291,0,21.792924756706324,163.2210751778113,False
hpmcounter6,drift,test_seed_18,291,0,18.77512737492849,163.2210751778113,False
hpmcounter6,drift,test_seed_19,291,0,23.678080005314182,163.2210751778113,False
hpmcounter6,drift,test_seed_2,291,0,15.197650004415935,163.2210751778113,False
hpmcounter6,drift,test_seed_20,291,0,28.535405366366287,163.2210751778113,False
hpmcounter6,drift,test_seed_3,291,0,19.64943347337549,163.2210751778113,False
hpmcounter6,drift,test_seed_4,291,0,17.77769404593632,163.2210751778113,False
hpmcounter6,drift,test_seed_5,291,0,16.582857175640388,163.2210751778113,False
hpmcounter6,drift,test_seed_6,291,0,18.47925088426106,163.2210751778113,False
hpmcounter6,drift,test_seed_7,291,0,26.35446052486659,163.2210751778113,False
hpmcounter6,drift,test_seed_8,291,0,15.4750043573917,163.2210751778113,False
hpmcounter6,drift,test_seed_9,291,0,26.305071015012945,163.2210751778113,False
hpmcounter6,jump,test_seed_1,291,0,17.081086287074815,163.2210751778113,False
hpmcounter6,jump,test_seed_10,291,0,36.09736463579223,163.2210751778113,False
hpmcounter6,jump,test_seed_11,291,0,17.986391294093806,163.2210751778113,False
hpmcounter6,jump,test_seed_12,291,0,21.47871231886643,163.2210751778113,False
hpmcounter6,jump,test_seed_13,291,0,21.037576195341824,163.2210751778113,False
hpmcounter6,jump,test_seed_14,291,0,24.054865064757205,163.2210751778113,False
hpmcounter6,jump,test_seed_15,291,0,19.108394309914853,163.2210751778113,False
hpmcounter6,jump,test_seed_16,291,0,24.135462125938645,163.2210751778113,False
hpmcounter6,jump,test_seed_17,291,0,17.57340057219211,163.2210751778113,False
hpmcounter6,jump,test_seed_18,291,0,35.37893914105866,163.2210751778113,False
hpmcounter6,jump,test_seed_19,291,0,15.223242392968166,163.2210751778113,False
hpmcounter6,jump,test_seed_2,291,0,20.538508639556916,163.2210751778113,False
hpmcounter6,jump,test_seed_20,291,0,21.42410136332593,163.2210751778113,False
hpmcounter6,jump,test_seed_3,291,0,16.19834284994056,163.2210751778113,False
hpmcounter6,jump,test_seed_4,291,0,22.865138149400188,163.2210751778113,False
hpmcounter6,jump,test_seed_5,291,0,20.36700869996547,163.2210751778113,False
hpmcounter6,jump,test_seed_6,291,0,19.747269915211024,163.2210751778113,False
hpmcounter6,jump,test_seed_7,291,0,25.790942178646887,163.2210751778113,False
hpmcounter6,jump,test_seed_8,291,0,32.573952567419,163.2210751778113,False
hpmcounter6,jump,test_seed_9,291,0,22.03971814346594,163.2210751778113,False
hpmcounter6,normal,test_seed_1,291,0,24.523837419898268,163.2210751778113,False
hpmcounter6,normal,test_seed_10,291,0,17.103663313287658,163.2210751778113,False
hpmcounter6,normal,test_seed_11,291,0,37.61283622613588,163.2210751778113,False
