counter,mode,seed,alpha,beta,W,sigma_eps2,SE_beta,D
hpmcounter8,jump,test_seed_15,-0.6417495265928204,0.0002002179649954,291.0,0.015602524491723231,8.716680753665222e-05,2.296951909259859
hpmcounter8,jump,test_seed_10,-0.0847417056722848,0.0002199845947264,291.0,0.018935774980790004,9.602741673227746e-05,2.290851948456686
hpmcounter8,jump,test_seed_16,0.015871257056593,-0.0001611595936071,291.0,0.05595781211398883,0.00016507604937405815,0.9762748394948345
hpmcounter8,jump,test_seed_8,-0.3291248924042909,2.4499206423242896e-05,291.0,0.010007426890736745,6.980956259844382e-05,0.35094341679472185
hpmcounter8,replay,test_seed_16,-0.2596103685678126,-0.0028089931642583,291.0,0.01703733236152345,9.108660215098547e-05,30.838708415120188
hpmcounter8,replay,test_seed_5,-0.4433799139240597,0.0020440274480716,291.0,0.013759409523616576,8.185658123933361e-05,24.970838228574916
hpmcounter8,replay,test_seed_4,-0.8295167878035961,0.0014207696644111,291.0,0.00710950695996379,5.8840105902332624e-05,24.146279865121315
hpmcounter8,replay,test_seed_2,-1.1461380693844707,-0.0032310003046252,291.0,0.0379401858120874,0.00013592627975823117,23.770240091703407
hpmcounter8,replay,test_seed_12,-0.0170539594477634,-0.0011765183571996,291.0,0.005350918835501675,5.1046725150748895e-05,23.047871410460885
hpmcounter8,replay,test_seed_13,-0.3781272322603289,0.0012580477321924,291.0,0.010640394885466834,7.198343660636569e-05,17.476905681398758
hpmcounter8,replay,test_seed_14,-0.8081010302408969,0.0011469016206385,291.0,0.017915344189046226,9.340417352072455e-05,12.278911930889524
hpmcounter8,replay,test_seed_1,-0.2474969049059928,-0.0009326337764234,291.0,0.014997258173609364,8.545936032791385e-05,10.913184615995434
hpmcounter8,replay,test_seed_10,-0.3820835813753438,0.0005473118937871,291.0,0.0055629898578357945,5.204845445381521e-05,10.515430276085391
hpmcounter8,replay,test_seed_11,0.4759725400285446,-0.0014539908999129,291.0,0.04073857922796757,0.0001408499325138853,10.322979031385493
hpmcounter8,replay,test_seed_3,-0.1632225559443822,0.0004083558998808,291.0,0.004333902222732372,4.59402398565337e-05,8.888849974576763
hpmcounter8,replay,test_seed_17,-0.7105321204248817,0.0004279045554381,291.0,0.005570097573644776,5.208169445060553e-05,8.216025994390913
hpmcounter8,replay,test_seed_18,-0.3859124609574615,0.0004798956441689,291.0,0.0076663078684287445,6.110079089435638e-05,7.854164195658979
hpmcounter8,replay,test_seed_15,-0.8914694481230039,-0.0004444999888529,291.0,0.007656785326850538,6.106283157792369e-05,7.279387106142684
hpmcounter8,replay,test_seed_19,-0.8186297526382711,0.0004205235581329,291.0,0.01961555896509165,9.773588458286461e-05,4.302652602242142
hpmcounter8,replay,test_seed_6,-0.1861597390643082,0.0002093926296405,291.0,0.012798465260000724,7.894645818843512e-05,2.6523372225351327
hpmcounter8,replay,test_seed_7,-0.1861597390643082,0.0002093926296405,291.0,0.012798465260000724,7.894645818843512e-05,2.6523372225351327
hpmcounter8,replay,test_seed_8,-0.1861597390643082,0.0002093926296405,291.0,0.012798465260000724,7.894645818843512e-05,2.6523372225351327
hpmcounter8,replay,test_seed_9,-0.1861597390643082,0.0002093926296405,291.0,0.012798465260000724,7.894645818843512e-05,2.6523372225351327
hpmcounter8,replay,test_seed_20,0.196693853504913,7.259740049880664e-05,291.0,0.004859834793430365,4.864794023333684e-05,1.492301629844916
hpmcounter9,drift,test_seed_10,-0.9875651496697162,0.0046794385876198,291.0,0.008524168728078853,6.442875253534306e-05,72.62966305381819
hpmcounter9,drift,test_seed_18,-0.6525105664936989,0.0019155530586467,291.0,0.002600099500393259,3.558350201848323e-05,53.832617645438596
hpmcounter9,drift,test_seed_14,-0.8940747123963576,0.001798692488906,291.0,0.015682546573995534,8.73900518146994e-05,20.582348351502546
hpmcounter9,drift,test_seed_1,-0.7733316131660908,0.0015056750723137,291.0,0.012190359078253115,7.704810346185495e-05,19.542013426185516
hpmcounter9,drift,test_seed_15,-0.8120685314987549,-0.0010359834479961,291.0,0.006034412829421513,5.42089771583539e-05,19.110920410282066
hpmcounter9,drift,test_seed_4,-0.5423678452659935,-0.0014584374917374,291.0,0.013082752579929134,7.98184459537641e-05,18.271935444373593
hpmcounter9,drift,test_seed_2,-0.775547715078869,0.0008906475339248,291.0,0.005522421610949414,5.1858324840620986e-05,17.174629852816796
hpmcounter9,drift,test_seed_16,0.2340300264799674,-0.0017928038230991,291.0,0.030751286345851784,0.00012237292688567757,14.650330499767824
hpmcounter9,drift,test_seed_8,-0.3491397228319173,0.0008808300646314,291.0,0.01290744868026017,7.928187404562815e-05,11.110106505863703
hpmcounter9,drift,test_seed_20,0.5257670407998999,-0.0008997332630023,291.0,0.014765627007234048,8.479683654379378e-05,10.610457885862616
hpmcounter9,drift,test_seed_6,-0.3882534131375351,0.0004465572668346,291.0,0.003977854226553711,4.4012712585367684e-05,10.14609735695002
hpmcounter9,drift,test_seed_9,-0.3263467897007334,-0.0006004188987633,291.0,0.012501851353426123,7.802627414366576e-05,7.695086114938406
hpmcounter9,drift,test_seed_13,-0.1855546606111438,0.0005696516822718,291.0,0.011485719390671827,7.478815246667602e-05,7.616870633695952
hpmcounter9,drift,test_seed_12,-0.0151157155890448,-0.000385539160316,291.0,0.006822080769410784,5.763842862613497e-05,6.6889255919302615
hpmcounter9,drift,test_seed_3,-0.5360103569049854,-0.0002915107569621,291.0,0.005367311138711191,5.11248550521167e-05,5.701938062512526
hpmcounter9,drift,test_seed_11,-0.4590876698702691,0.0002678476681589,291.0,0.005237538616906019,5.0503016963369214e-05,5.303597374255382
hpmcounter9,drift,test_seed_19,-0.2664856562483403,-0.0002185740457781,291.0,0.003883711873254207,4.34887780738341e-05,5.025987288192157
hpmcounter9,drift,test_seed_5,-0.1831351564729732,-0.0001595536723338,291.0,0.002588269510315592,3.550246043087717e-05,4.494158162487047
hpmcounter9,drift,test_seed_7,-0.294208862432116,-0.0001518423125079,291.0,0.009498957130050707,6.801295866038728e-05,2.2325497302080666
hpmcounter9,drift,test_seed_17,-0.3311756774521837,8.548628635280032e-05,291.0,0.0070813978106319,5.872367143011556e-05,1.455738108175572
hpmcounter9,jump,test_seed_2,-0.1597658569731378,-0.0018587663349036,291.0,0.004346180562450765,4.600527027165794e-05,40.403334746817336
hpmcounter9,jump,test_seed_17,-0.3811444364860163,0.0028262122388497,291.0,0.013437513831574623,8.089341425566607e-05,34.93748242492734
hpmcounter9,jump,test_seed_19,-0.1461919758065014,-0.0026248951062342,291.0,0.02567887751306415,0.00011182572479565356,23.473088245400085
hpmcounter9,jump,test_seed_4,-0.9374237363250324,0.0018672083546726,291.0,0.02274057485195644,0.0001052335989349712,17.743461913019207
hpmcounter9,jump,test_seed_1,0.153476583761372,-0.0021137818444909,291.0,0.03101088133864237,0.00012288836284207765,17.20083005098941
hpmcounter9,jump,test_seed_9,-0.2264957953848796,0.0011775422216131,291.0,0.009926853358449195,6.952796320411183e-05,16.936239281973688
hpmcounter9,jump,test_seed_18,0.2361658943974283,-0.0009226448905517,291.0,0.006675897660966681,5.7017548296295485e-05,16.18177066746389
hpmcounter9,jump,test_seed_20,-0.1822503516801255,0.0012083321676552,291.0,0.013014290063506379,7.9609325607117e-05,15.17827413359191
hpmcounter9,jump,test_seed_14,-0.1245853228819774,-0.0007601460363407,291.0,0.009427938000707469,6.775823157508665e-05,11.21850465501509
hpmcounter9,jump,test_seed_6,-0.1250412568196679,0.0005299362387608,291.0,0.006207438192657862,5.4980654549290554e-05,9.63859457667439
hpmcounter9,jump,test_seed_3,-0.8513567376295865,0.0006887954162681,291.0,0.015109654121149002,8.577899729918822e-05,8.029884213563994
hpmcounter9,jump,test_seed_5,-0.0758474183192716,-0.0004694645771933,291.0,0.00721696844977566,5.928312754014592e-05,7.919025137049044
hpmcounter9,jump,test_seed_12,-0.25523678898782,-0.0002901063767597,291.0,0.0045602876736917045,4.712483295748912e-05,6.156125307041455
hpmcounter9,jump,test_seed_7,0.0272481969389951,0.0006907382012188,291.0,0.03979631137055083,0.0001392115003004742,4.961789792710445
hpmcounter9,jump,test_seed_13,-0.4765104388254092,0.0001685898251515,291.0,0.0036650800124597696,4.2246957123283944e-05,3.9905791240662767
hpmcounter9,jump,test_seed_8,-0.3747159799801068,0.0002069266412158,291.0,0.008894808732614959,6.58145643274773e-05,3.1440858620013534
hpmcounter9,jump,test_seed_10,-0.0987182274416978,0.0002987419143314,291.0,0.02115232798467385,0.00010149222879688713,2.9434954564773808
hpmcounter9,jump,test_seed_15,-0.6711876216848783,0.0002637506757689,291.0,0.01825639409509719,9.428903803005997e-05,2.797257043653522
hpmcounter9,jump,test_seed_11,-0.4305260706198242,0.000109100009599,291.0,0.004759710542226488,4.814420005020392e-05,2.266109094869838
hpmcounter9,jump,test_seed_16,0.0156754787024714,-0.0001982378422694,291.0,0.05636602669001778,0.0001656770735783726,1.1965315296061452
hpmcounter9,replay,test_seed_16,-0.2180535465333737,-0.0029704954030335,291.0,0.017547250843251885,9.243964013339993e-05,32.134432790378334
hpmcounter9,replay,test_seed_5,-0.4650841965148776,0.0021266968854732,291.0,0.013889831938905585,8.224361650796257e-05,25.858503988176395
hpmcounter9,replay,test_seed_12,-0.0069160724641731,-0.0012246590464986,291.0,0.005168323713870862,5.016820444716225e-05,24.411059953090916
hpmcounter9,replay,test_seed_4,-0.8428019029797906,0.0014541379824065,291.0,0.007347170949274207,5.981550535925866e-05,24.31038530348918
hpmcounter9,replay,test_seed_2,-1.1401455472730373,-0.0032935929186253,291.0,0.03921913089990684,0.00013819829549005044,23.83237005164381
hpmcounter9,replay,test_seed_13,-0.4365297690285164,0.0014391551407654,291.0,0.011130153361148877,7.362143496657737e-05,19.54804523191849
hpmcounter9,replay,test_seed_14,-0.8520828394933729,0.0011954933799427,291.0,0.017492856886942104,9.229625412710942e-05,12.952783309020095
hpmcounter9,replay,test_seed_1,-0.2494598367267894,-0.0009687771799166,291.0,0.014308978400962864,8.347530564869541e-05,11.605554150273909
hpmcounter9,replay,test_seed_11,0.482663742516752,-0.0014432216008091,291.0,0.04046312525836775,0.00014037294633693,10.281337241045073
hpmcounter9,replay,test_seed_10,-0.381600109738833,0.0005283118898492,291.0,0.006029749275048653,5.4188026041617176e-05,9.749605742114484
hpmcounter9,replay,test_seed_18,-0.398461490019863,0.0004873721171295,291.0,0.007932324680367378,6.215183348923231e-05,7.841637000361965
hpmcounter9,replay,test_seed_3,-0.1498998041629811,0.0003107401195928,291.0,0.003662592861427204,4.2232620138167094e-05,7.357822426744803
hpmcounter9,replay,test_seed_17,-0.7069894859817891,0.0003851782848077,291.0,0.005884078071589732,5.352946675311707e-05,7.1956308958611235
hpmcounter9,replay,test_seed_15,-0.930124422171538,-0.0004064738237267,291.0,0.007926464287516824,6.212887039366313e-05,6.542430614804136
hpmcounter9,replay,test_seed_6,-0.1852611053039242,0.0002263637147497,291.0,0.012622786912333542,7.840275601715783e-05,2.887190785744344
hpmcounter9,replay,test_seed_7,-0.1852611053039242,0.0002263637147497,291.0,0.012622786912333542,7.840275601715783e-05,2.887190785744344
hpmcounter9,replay,test_seed_8,-0.1852611053039242,0.0002263637147497,291.0,0.012622786912333542,7.840275601715783e-05,2.887190785744344
hpmcounter9,replay,test_seed_9,-0.1852611053039242,0.0002263637147497,291.0,0.012622786912333542,7.840275601715783e-05,2.887190785744344
hpmcounter9,replay,test_seed_19,-0.7324335036565227,0.0001449994864416,291.0,0.0188761832589605,9.587619639927644e-05,1.5123616902546866
hpmcounter9,replay,test_seed_20,0.2142192038063842,5.255555995657315e-05,291.0,0.004645428232345173,4.756270887582509e-05,1.104974068945131
