counter,mode,seed,exceed_count,cusum_max,h_count,h_cusum,count_flag,cusum_flag,flag_or
hpmcounter5,jump,seed17,281,532.4157028412507,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,jump,seed18,136,280.8967373785763,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed19,142,167.5604528476687,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed2,136,206.07784863683196,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed20,189,436.72402361871383,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,jump,seed3,137,173.70021902894223,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed4,137,329.7974270789923,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed5,273,609.5342917838892,159.1000000000001,233.2409448071101,True,True,True
hpmcounter5,jump,seed6,147,354.00354365207374,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed7,137,163.8737394758531,159.1000000000001,233.2409448071101,False,False,False
hpmcounter5,jump,seed8,155,442.99388053215404,159.1000000000001,233.2409448071101,False,True,True
hpmcounter5,jump,seed9,137,289.2835409887141,159.1000000000001,233.2409448071101,False,True,True
hpmcounter6,drift,seed1,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed10,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed11,299,497.5034944182154,299.0,433.89124917144244,False,True,True
hpmcounter6,drift,seed12,299,212.9223972616018,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed13,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed14,299,229.6624618002282,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed15,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed16,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed17,299,330.1028490319722,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed18,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed19,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed2,299,296.6227199547221,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed20,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed3,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed4,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed5,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed6,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed7,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed8,0,0.0,299.0,433.89124917144244,False,False,False
hpmcounter6,drift,seed9,0,0.0,299.0,433.89124917144244,False,False,False
