t,attack_active,innovation_norm,nis,anis,nis_alarm,anis_alarm,p_trace,invert_ok,filt_x,filt_y,filt_z,true_x,true_y,true_z,spoof_error
182,1,24.302137,5.370508,2.990416,0,0,48.607696,1,4180845.8195,852261.9475,4726119.9923,4180351.7315,851763.5305,4726121.0731,700.2084
183,1,15.054780,2.898963,2.870379,0,0,48.607696,1,4180846.0077,852263.9344,4726117.3279,4180351.0014,851763.3817,4726121.7413,708.3273
184,1,10.305153,3.121640,2.810335,0,0,48.607696,1,4180848.1885,852261.4894,4726117.7215,4180350.2712,851763.2330,4726122.4094,704.6529
185,1,15.328703,2.284245,2.674130,0,0,48.607696,1,4180849.8690,852260.8098,4726114.1105,4180349.5411,851763.0842,4726123.0775,707.7636
186,1,16.305375,2.554076,2.855966,0,0,48.607696,1,4180848.7661,852260.9639,4726118.0848,4180348.8110,851762.9354,4726123.7457,704.6214
187,1,8.755019,1.329390,2.745008,0,0,48.607696,1,4180846.7762,852260.8497,4726120.2643,4180348.0808,851762.7867,4726124.4138,702.5271
188,1,8.539827,1.773704,2.334841,0,0,48.607696,1,4180843.7723,852261.1042,4726119.8231,4180347.3507,851762.6379,4726125.0819,700.9692
189,1,7.145535,1.197271,2.212951,0,0,48.607696,1,4180844.9779,852261.2867,4726121.3476,4180346.6205,851762.4891,4726125.7501,708.2693
190,1,10.724703,3.370953,2.497852,0,0,48.607696,1,4180840.6490,852261.4046,4726122.2033,4180345.8904,851762.3404,4726126.4182,698.2427
191,1,8.695440,0.685021,2.458577,0,0,48.607696,1,4180839.7233,852260.7335,4726120.6084,4180345.1603,851762.1916,4726127.0863,702.0808
192,1,15.262420,3.329729,2.254499,0,0,48.607696,1,4180840.9415,852262.2730,4726124.4095,4180344.4301,851762.0428,4726127.7545,710.0829
193,1,14.082863,2.895251,2.254128,0,0,48.607696,1,4180840.5544,852265.2884,4726128.4561,4180343.7000,851761.8940,4726128.4226,711.3022
194,1,17.855348,3.121064,2.254070,0,0,48.607696,1,4180839.3149,852264.2833,4726125.2162,4180342.9698,851761.7453,4726129.0907,703.4569
195,1,16.870352,2.450174,2.270663,0,0,48.607696,1,4180839.6687,852264.8640,4726130.3626,4180342.2397,851761.5965,4726129.7589,709.3278
196,1,13.159388,4.897977,2.505053,0,0,48.607696,1,4180839.2488,852260.6955,4726130.9107,4180341.5095,851761.4477,4726130.4270,699.3223
197,1,14.783428,3.475709,2.719685,0,0,48.607696,1,4180841.9388,852260.8060,4726135.3157,4180340.7794,851761.2990,4726131.0951,712.5549
198,1,8.833199,2.283241,2.770639,0,0,48.607696,1,4180842.8854,852263.4733,4726137.2379,4180340.0493,851761.1502,4726131.7632,715.5788
199,1,20.165442,4.340612,3.084973,0,0,48.607696,1,4180840.6412,852263.5542,4726144.0977,4180339.3191,851761.0014,4726132.4314,706.8003
200,1,14.983881,5.397222,3.287600,0,0,48.607696,1,4180838.8357,852259.3762,4726148.6888,4180338.5890,851760.8527,4726133.0995,699.0462
201,1,23.952722,4.594509,3.678549,0,0,48.607696,1,4180838.8618,852258.2435,4726145.0999,4180337.8588,851760.7039,4726133.7676,706.3715
202,1,15.768859,4.659076,3.811484,0,0,48.607696,1,4180835.1848,852259.8110,4726143.9559,4180337.1287,851760.5551,4726134.4358,704.1967
203,1,14.594591,1.721388,3.694097,0,0,48.607696,1,4180833.7456,852259.0684,4726141.4097,4180336.3986,851760.4064,4726135.1039,703.3861
204,1,11.263494,2.554101,3.637401,0,0,48.607696,1,4180835.5867,852258.9117,4726144.1838,4180335.6684,851760.2576,4726135.7720,710.3829
205,1,14.397232,2.078497,3.600233,0,0,48.607696,1,4180833.4990,852258.0179,4726141.5678,4180334.9383,851760.1088,4726136.4402,701.9974
206,1,5.749727,0.368700,3.147306,0,0,48.607696,1,4180832.2203,852258.2550,4726143.5060,4180334.2081,851759.9600,4726137.1083,704.9575
207,1,10.985879,2.687182,3.068453,0,0,48.607696,1,4180834.2357,852256.6835,4726145.9496,4180333.4780,851759.8113,4726137.7764,707.7550
208,1,15.387609,4.727698,3.312899,0,0,48.607696,1,4180833.6741,852260.2440,4726144.1877,4180332.7478,851759.6625,4726138.4446,713.0810
209,1,6.221292,1.130264,2.991864,0,0,48.607696,1,4180831.3349,852261.6145,4726144.9132,4180332.0177,851759.5137,4726139.1127,706.9887
210,1,5.399874,0.437258,2.495867,0,0,48.607696,1,4180829.9786,852261.2013,4726144.3057,4180331.2876,851759.3650,4726139.7808,705.5670
211,1,19.858908,5.864358,2.622852,0,0,48.607696,1,4180830.1571,852257.6138,4726140.2844,4180330.5574,851759.2162,4726140.4489,702.2837
212,1,5.300887,0.461327,2.203077,0,0,48.607696,1,4180829.7033,852258.2694,4726138.8735,4180329.8273,851759.0674,4726141.1171,708.2417
213,1,11.635410,3.978154,2.428754,0,0,48.607696,1,4180825.9081,852260.7561,4726138.4845,4180329.0971,851758.9187,4726141.7852,705.7246
214,1,16.793121,2.948896,2.468234,0,0,48.607696,1,4180824.0560,852263.1357,4726142.2967,4180328.3670,851758.7699,4726142.4533,709.1961
215,1,12.057653,3.419356,2.602319,0,0,48.607696,1,4180826.2930,852263.5220,4726144.2194,4180327.6368,851758.6211,4726143.1215,713.7505
216,1,7.176713,1.364059,2.701855,0,0,48.607696,1,4180824.3556,852262.2070,4726145.4188,4180326.9067,851758.4723,4726143.7896,703.7894
217,1,13.168348,2.182456,2.651383,0,0,48.607696,1,4180825.5655,852261.8285,4726142.8602,4180326.1766,851758.3236,4726144.4577,711.0979
218,1,6.066967,1.081171,2.286730,0,0,48.607696,1,4180824.1456,852259.9864,4726143.0166,4180325.4464,851758.1748,4726145.1259,703.7969
219,1,14.687577,4.401480,2.613852,0,0,48.607696,1,4180822.3524,852255.7884,4726140.5512,4180324.7163,851758.0260,4726145.7940,697.6854
220,1,13.082910,1.928124,2.762938,0,0,48.607696,1,4180822.9114,852255.7687,4726143.5093,4180323.9861,851757.8773,4726146.4621,708.1801
221,1,14.984071,3.337499,2.510252,0,0,48.607696,1,4180819.2575,852255.1359,4726147.0625,4180323.2560,851757.7285,4726147.1302,699.0390
222,1,17.603029,3.133083,2.777428,0,0,48.607696,1,4180816.0880,852253.5166,4726143.2869,4180322.5258,851757.5797,4726147.7984,696.5472
223,1,14.397653,6.086688,2.988281,0,0,48.607696,1,4180819.2499,852254.3275,4726143.1569,4180321.7957,851757.4310,4726148.4665,711.5337
224,1,15.668771,2.358849,2.929277,0,0,48.607696,1,4180819.7825,852254.8344,4726147.2342,4180321.0655,851757.2822,4726149.1346,707.3757
225,1,11.259987,3.110216,2.898363,0,0,48.607696,1,4180821.8603,852257.0765,4726149.3318,4180320.3354,851757.1334,4726149.8028,714.4836
226,1,12.572294,1.589211,2.920878,0,0,48.607696,1,4180822.5393,852258.6427,4726153.4370,4180319.6053,851756.9846,4726150.4709,712.7741
227,1,13.467422,5.151290,3.217761,0,0,48.607696,1,4180818.0932,852258.9407,4726154.0346,4180318.8751,851756.8359,4726151.1390,701.8781
228,1,6.011881,0.678172,3.177461,0,0,48.607696,1,4180817.9141,852257.9752,4726154.1487,4180318.1450,851756.6871,4726151.8071,706.7916
229,1,3.047478,0.226415,2.759955,0,0,48.607696,1,4180818.2223,852257.9096,4726154.8290,4180317.4148,851756.5383,4726152.4753,709.5602
230,1,14.425267,3.885671,2.955709,0,0,48.607696,1,4180815.4633,852255.1598,4726153.0852,4180316.6847,851756.3896,4726153.1434,698.9113
231,1,11.249576,2.220828,2.844042,0,0,48.607696,1,4180811.8253,852254.2780,4726151.4044,4180315.9545,851756.2408,4726153.8115,699.0445
232,1,8.522629,2.061753,2.736909,0,0,48.607696,1,4180808.8282,852251.0465,4726151.1285,4180315.2244,851756.0920,4726154.4797,693.9167
233,1,21.574517,10.314858,3.159726,0,0,48.607696,1,4180808.6353,852255.9701,4726154.6664,4180314.4942,851755.9433,4726155.1478,712.8616
234,1,10.410644,1.184476,3.042289,0,0,48.607696,1,4180808.1215,852255.1116,4726152.7329,4180313.7641,851755.7945,4726155.8159,702.6509
235,1,3.916113,0.258319,2.757099,0,0,48.607696,1,4180807.6571,852254.6321,4726153.8125,4180313.0339,851755.6457,4726156.4840,703.0829
236,1,11.013760,1.669517,2.765130,0,0,48.607696,1,4180807.5088,852256.3273,4726156.7536,4180312.3038,851755.4969,4726157.1522,707.8580
237,1,18.083902,8.549473,3.104948,0,0,48.607696,1,4180811.9357,852253.7770,4726159.4573,4180311.5737,851755.3482,4726157.8203,709.5204
238,1,8.682149,1.660126,3.203143,0,0,48.607696,1,4180811.0540,852251.1598,4726159.1772,4180310.8435,851755.1994,4726158.4884,700.1248
239,1,28.398961,8.622219,4.042724,0,0,48.607696,1,4180807.7732,852251.9602,4726167.2343,4180310.1134,851755.0506,4726159.1565,701.7591
240,1,15.548182,6.970098,4.351167,0,0,48.607696,1,4180810.2578,852255.9861,4726169.9286,4180309.3832,851754.9019,4726159.8247,718.2595
241,1,13.788999,3.380635,4.467147,0,1,48.607696,1,4180806.8905,852256.6109,4726169.3007,4180308.6531,851754.7531,4726160.4928,703.1305
242,1,30.894195,9.131146,5.174087,0,1,48.607696,1,4180807.5705,852254.3561,4726162.9483,4180307.9229,851754.6043,4726161.1609,705.2694
243,1,12.324511,4.414994,4.584100,0,1,48.607696,1,4180810.9548,852256.4873,4726163.7837,4180307.1928,851754.4556,4726161.8291,718.7764
244,1,16.061887,3.257819,4.791435,0,1,48.607696,1,4180808.7168,852256.2898,4726160.4262,4180306.4626,851754.3068,4726162.4972,706.1292
245,1,2.875942,0.203678,4.785970,0,1,48.607696,1,4180809.2616,852255.9927,4726160.6737,4180305.7325,851754.1580,4726163.1653,711.0905
246,1,8.222381,1.543727,4.773391,0,1,48.607696,1,4180806.9423,852255.2505,4726161.8428,4180305.0023,851754.0092,4726163.8334,705.3525
247,1,7.123684,1.031092,4.021553,0,0,48.607696,1,4180804.9187,852256.4514,4726163.2290,4180304.2722,851753.8605,4726164.5016,709.1050
248,1,15.622605,3.080830,4.163624,0,0,48.607696,1,4180803.7042,852254.0548,4726167.2970,4180303.5420,851753.7117,4726165.1697,703.8366
249,1,22.063606,4.983105,3.799712,0,0,48.607696,1,4180805.1223,852254.8927,4726162.5723,4180302.8119,851753.5629,4726165.8378,714.3694
250,1,7.079821,1.080322,3.210735,0,0,48.607696,1,4180803.1330,852256.0908,4726163.7605,4180302.0817,851753.4142,4726166.5059,709.3992
251,1,13.440202,2.625304,3.135202,0,0,48.607696,1,4180804.3029,852254.4060,4726167.0002,4180301.3516,851753.2654,4726167.1741,710.1374
252,1,13.881217,5.336064,2.755693,0,0,48.607696,1,4180803.7074,852249.3884,4726166.6296,4180300.6215,851753.1166,4726167.8422,700.4025
253,1,9.031596,1.163671,2.430561,0,0,48.607696,1,4180801.6528,852248.7269,4726165.0989,4180299.8913,851752.9679,4726168.5103,704.1093
254,1,14.102053,2.860631,2.390842,0,0,48.607696,1,4180803.1339,852249.2532,4726168.4902,4180299.1612,851752.8191,4726169.1784,712.3731
255,1,13.379054,4.904798,2.860954,0,0,48.607696,1,4180798.8550,852246.2425,4726168.0868,4180298.4310,851752.6703,4726169.8466,695.0460
256,1,8.457991,0.985408,2.805123,0,0,48.607696,1,4180798.4350,852246.3899,4726170.5676,4180297.7009,851752.5215,4726170.5147,706.0209
257,1,5.936989,1.021858,2.804199,0,0,48.607696,1,4180798.7197,852247.1265,4726171.1810,4180296.9707,851752.3728,4726171.1828,708.3713
258,1,21.464516,6.909428,3.187059,0,0,48.607696,1,4180796.0426,852250.5403,4726176.7404,4180296.2406,851752.2240,4726171.8509,708.5668
259,1,13.257286,1.625197,2.851268,0,0,48.607696,1,4180796.0140,852250.3780,4726174.8128,4180295.5104,851752.0752,4726172.5191,707.1213
260,1,11.857101,1.894043,2.932640,0,0,48.607696,1,4180794.4927,852252.6694,4726173.0502,4180294.7803,851751.9265,4726173.1872,709.3197
261,1,11.073568,3.604485,3.030558,0,0,48.607696,1,4180796.3375,852250.5694,4726173.6595,4180294.0501,851751.7777,4726173.8553,708.0797
262,1,11.338546,3.471519,2.844104,0,0,48.607696,1,4180797.3706,852254.2002,4726173.2075,4180293.3200,851751.6289,4726174.5234,718.0836
263,1,16.086173,3.824692,3.110206,0,0,48.607696,1,4180797.0242,852258.3215,4726177.2128,4180292.5898,851751.4801,4726175.1916,718.9745
264,1,27.676083,12.628713,4.087014,1,0,48.607696,1,4180791.1221,852257.3126,4726184.0008,4180291.8597,851751.3314,4726175.8597,700.8104
265,1,30.666061,7.953902,4.391924,0,1,48.607696,1,4180788.1238,852257.3878,4726177.6945,4180291.1295,851751.1826,4726176.5278,706.5741
266,1,17.929064,8.401773,5.133561,0,1,48.607696,1,4180790.6770,852254.0840,4726180.1881,4180290.3994,851751.0338,4726177.1959,709.8368
267,1,24.801159,11.466107,6.177986,1,1,48.607696,1,4180791.4394,852247.8420,4726176.3350,4180289.6692,851750.8851,4726177.8641,700.7622
268,1,3.754947,0.341099,5.521153,0,1,48.607696,1,4180790.8377,852245.1983,4726176.9868,4180288.9391,851750.7363,4726178.5322,702.9198
269,1,15.759195,7.093162,6.067949,0,1,48.607696,1,4180787.8675,852248.4550,4726176.3739,4180288.2089,851750.5875,4726179.2003,708.5707
270,1,17.127123,3.368483,6.215394,0,1,48.607696,1,4180785.4119,852249.9279,4726180.7067,4180287.4788,851750.4388,4726179.8684,706.2706
271,1,4.826195,0.341357,5.889081,0,1,48.607696,1,4180784.7455,852250.4602,4726182.5536,4180286.7486,851750.2900,4726180.5365,707.5623
272,1,6.950375,1.221114,5.664040,0,1,48.607696,1,4180783.5447,852248.1995,4726184.3126,4180286.0185,851750.1412,4726181.2047,701.1853
273,1,6.891290,0.847805,5.366352,0,1,48.607696,1,4180782.7682,852246.0548,4726186.7453,4180285.2883,851749.9924,4726181.8728,701.0819
274,1,14.969721,2.936849,4.397165,0,1,48.607696,1,4180783.4891,852247.1200,4726184.4948,4180284.5582,851749.8437,4726182.5409,709.1849
275,1,6.696263,1.144683,3.716243,0,0,48.607696,1,4180782.7609,852248.8657,4726185.9886,4180283.8280,851749.6949,4726183.2090,708.4979
276,1,4.972092,0.722070,2.948273,0,0,48.607696,1,4180780.9426,852247.5122,4726186.9607,4180283.0979,851749.5461,4726183.8772,701.0085
277,1,16.512634,3.259718,2.127634,0,0,48.607696,1,4180781.1783,852249.5517,4726183.7966,4180282.3677,851749.3974,4726184.5453,710.8557
278,1,14.680444,3.881130,2.481637,0,0,48.607696,1,4180782.5638,852252.7786,4726186.9221,4180281.6376,851749.2486,4726185.2134,716.6680
279,1,14.618355,1.694035,1.941724,0,0,48.607696,1,4180782.0559,852253.6654,4726183.6510,4180280.9074,851749.0998,4726185.8815,710.8959
280,1,14.796121,2.505639,1.855440,0,0,48.607696,1,4180780.3925,852256.2554,4726180.0515,4180280.1773,851748.9510,4726186.5496,713.0627
281,1,7.759983,1.743683,1.995673,0,0,48.607696,1,4180777.5833,852255.8676,4726179.8398,4180279.4471,851748.8023,4726187.2178,705.9880
282,1,28.816758,10.593293,2.932891,0,0,48.607696,1,4180776.2785,852251.8280,4726186.2422,4180278.7170,851748.6535,4726187.8859,701.3553
283,1,17.046591,2.727179,3.120828,0,0,48.607696,1,4180775.0711,852250.0079,4726182.4023,4180277.9868,851748.5047,4726188.5540,704.2073
284,1,13.942152,2.669517,3.094095,0,0,48.607696,1,4180776.5114,852249.0437,4726185.5404,4180277.2567,851748.3560,4726189.2221,709.8203
285,1,11.676966,2.633452,3.242972,0,0,48.607696,1,4180778.9981,852248.6071,4726183.7955,4180276.5265,851748.2072,4726189.8903,713.3539
286,1,21.585081,5.179358,3.688700,0,0,48.607696,1,4180776.0818,852248.1762,4726189.2683,4180275.7964,851748.0584,4726190.5584,703.9494
287,1,6.524827,1.247780,3.487507,0,0,48.607696,1,4180773.1919,852247.2771,4726190.0836,4180275.0662,851747.9096,4726191.2265,702.0058
288,1,7.593755,1.347947,3.234188,0,0,48.607696,1,4180774.0980,852245.4383,4726192.0840,4180274.3361,851747.7609,4726191.8946,706.3078
289,1,5.233870,0.751266,3.139912,0,0,48.607696,1,4180774.9239,852245.5770,4726192.7375,4180273.6059,851747.6121,4726192.5627,709.7508
290,1,13.311601,2.077001,3.097048,0,0,48.607696,1,4180775.0991,852246.8761,4726197.0228,4180272.8758,851747.4633,4726193.2309,711.4614
291,1,12.688728,3.696893,3.292369,0,0,48.607696,1,4180771.9565,852249.1029,4726196.6722,4180272.1456,851747.3146,4726193.8990,707.6933
292,1,17.314152,3.522542,2.585294,0,0,48.607696,1,4180769.1595,852247.6060,4726193.6566,4180271.4155,851747.1658,4726194.5671,701.2357
293,1,22.061010,4.369318,2.749507,0,0,48.607696,1,4180768.5250,852249.2007,4726188.3970,4180270.6853,851747.0170,4726195.2352,710.4241
294,1,6.013296,0.556833,2.538239,0,0,48.607696,1,4180766.1780,852249.9262,4726189.3594,4180269.9552,851746.8682,4726195.9033,705.6825
295,1,14.903769,5.525700,2.827464,0,0,48.607696,1,4180767.8042,852246.6206,4726191.0659,4180269.2250,851746.7195,4726196.5715,705.2557
296,1,18.157589,5.811263,2.890654,0,0,48.607696,1,4180762.8836,852244.7974,4726194.8523,4180268.4949,851746.5707,4726197.2396,694.9668
297,1,16.530890,7.966020,3.562478,0,0,48.607696,1,4180765.7708,852247.8491,4726196.0530,4180267.7647,851746.4219,4726197.9077,717.1738
298,1,17.991970,2.957392,3.723423,0,0,48.607696,1,4180764.2254,852246.6481,4726192.1165,4180267.0346,851746.2732,4726198.5758,702.9043
299,1,11.363591,3.708385,4.019135,0,0,48.607696,1,4180766.8723,852248.4616,4726191.6189,4180266.3044,851746.1244,4726199.2439,716.1188
